tc_d,tc,m,w,a,b,c,c1,c2,t1_d,t2_d,t1,t2,O,D,p2,best_cost
2024-12-26,739245.245173377,0.17412485921011014,6.245023124592823,1.3048488357821977,-0.3654465536968339,-0.019498217397016432,-0.009759093232679969,0.016880183083639057,2024-07-15,2024-11-08,739081.0,739197.0,1.2176238078151687,0.5225834958822522,0.6677407676214204,1.180328998110459
2024-12-17,739236.2636959625,0.2753054954629322,9.4255009423089,0.9791877396929046,-0.14326711033303258,-0.019748605552699645,-0.008240865947854725,-0.01794702063590522,2024-07-20,2024-11-08,739086.0,739197.0,2.0132915272111926,0.21189490058099897,0.6677407676214204,1.0077849606101341
2024-11-12,739201.2558646224,0.21945614318108048,10.44043830381531,0.9049488135260109,-0.182611178229491,-0.004055841729726818,-0.0025673298155797974,-0.003139851868262009,2024-07-25,2024-11-08,739091.0,739197.0,5.407840923984694,0.9464013921310938,0.6677407676214204,1.204578423554998
2024-12-08,739227.1460566431,0.1670393307737468,6.688265734862452,1.3639267012388523,-0.42543760896912336,-0.02558920320500531,-0.023503508523549217,-0.01011891336806988,2024-07-30,2024-11-08,739096.0,739197.0,1.5650458291664517,0.41522580672658566,0.6677407676214204,0.9346805935370796
2024-11-29,739218.5403183901,0.9303492015259449,5.2392112021333705,0.6718670326640258,-0.0037946950166498437,-0.001190083159400246,-0.0011682828334703855,-0.00022674467426265837,2024-08-04,2024-11-08,739101.0,739197.0,1.4149163305676005,0.5662127577705917,0.6677407676214204,0.6268846552445567
2024-12-05,739224.1523432971,0.7218993774541637,11.142484418918563,0.7026627005339084,-0.009254237865884049,-0.0029327099115952562,-0.0007943793604239127,-0.0028230743626942506,2024-08-09,2024-11-08,739106.0,739197.0,2.6077778237333544,0.20444014628961144,0.6677407676214204,0.4670314344685274
2024-11-17,739206.7190512985,0.5895734272295067,6.667626399968915,0.6540494237214566,-0.014563005774529809,-0.005803169399567348,-0.0012260814737879175,0.005672168835613842,2024-08-14,2024-11-08,739111.0,739197.0,2.4272811885332626,0.22189750403121136,0.6677407676214204,0.4597859286574784
2024-11-16,739205.8902472623,0.4324367751912711,14.865984843063593,0.719459986511952,-0.040097940773328525,0.0033261026980061577,0.002121559880711147,-0.0025616289407798206,2024-08-19,2024-11-08,739116.0,739197.0,5.474047803055511,0.3506835141070397,0.6677407676214204,0.5921788789313225
2024-12-05,739224.1364890967,0.07697851796396706,7.501872215704008,1.9641224849497292,-1.0584996847060892,0.03048645867736568,0.023301107042685485,0.01965916003475321,2024-08-24,2024-11-08,739121.0,739197.0,1.594144367525994,0.35627359564153965,0.6677407676214204,0.519946959938298
2024-12-10,739229.2143812733,0.4289260966524925,7.520047227427525,0.8460468189708402,-0.05515479093637939,0.008175093050543536,0.002415068925106491,0.0078102233304835934,2024-08-29,2024-11-08,739126.0,739197.0,1.3936095501962122,0.38481539697479505,0.6677407676214204,0.4607635040452562
2024-11-18,739207.359717637,0.5654955122743058,4.592667681576133,0.6588136832055195,-0.016279575151764664,0.0039040973293407197,0.0038007519460795352,-0.0008923343551259053,2024-09-03,2024-11-08,739131.0,739197.0,1.460086324667454,0.5134363021232352,0.6677407676214204,0.40105420886619036
2024-12-08,739227.4554791654,0.07743146254401158,5.733275907240063,1.2813032284999522,-0.5379683092533732,0.017822340972959733,0.013220405838703875,0.011952267869170424,2024-09-08,2024-11-08,739136.0,739197.0,1.00334969173193,0.4076679456916241,0.6677407676214204,0.3611636991047107
2024-12-05,739224.8173032652,0.22878139265701997,8.179640557265277,0.7933463076484525,-0.10011593225895309,-0.011156408018573908,-0.0025491068288119667,-0.01086128418982785,2024-09-13,2024-11-08,739141.0,739197.0,1.4358942955347798,0.250995124960955,0.6677407676214204,0.3325064961275801
2024-11-26,739215.3379941061,0.6547974465025382,8.451495162805772,0.629352296757355,-0.0068475908995406475,-0.004257598802688256,-0.0007552504028595312,-0.004190076895909308,2024-09-18,2024-11-08,739146.0,739197.0,1.7890034266231143,0.12460816509487135,0.6677407676214204,0.2839930091322344
2024-11-29,739218.3642232098,0.851195185424569,11.739855702329647,0.5999760058727379,-0.002121104532522644,0.0026055387413913556,0.0021453170130510263,-0.0014786639396445263,2024-09-23,2024-11-08,739151.0,739197.0,2.1457281335102065,0.05902431240667252,0.6677407676214204,0.23652746291600849
2024-11-22,739211.4315738176,0.15177640548087926,10.137760746250958,0.9808709699338567,-0.2564531124705007,-0.02179573664582305,-0.006333568241829566,-0.0208552163561101,2024-09-28,2024-11-08,739156.0,739197.0,2.171302844549425,0.1761564900065219,0.6677407676214204,0.24453249970176597
2024-11-12,739201.0461160376,0.7842703558558779,13.561863134752542,0.6440912626552328,-0.009662514321911706,0.001806856089688035,0.0017988569226591734,-0.00016983138886526403,2024-10-03,2024-11-08,739161.0,739197.0,4.947730878290603,0.30925236485765534,0.6677407676214204,0.18629868799675395
2024-11-21,739210.9102263127,0.2580036850063057,2.9415100576661137,3.3550120074527094,-1.2273923982436759,-0.1321517401100674,-0.0016980356051122473,-0.13214083051503264,2024-10-08,2024-11-08,739166.0,739197.0,0.5486979865354582,0.8146407195568137,0.6677407676214204,0.14763717463013404
