tc_d,tc,m,w,a,b,c,c1,c2,t1_d,t2_d,t1,t2,O,D,p2,best_cost
2024-12-21,739240.3248735116,0.8676488756411616,7.547906070959875,-0.22583414753756278,0.007798943781016983,0.002128057438103076,0.00023063654033954637,-0.002115522452285966,2024-07-15,2024-11-08,739081.0,739197.0,1.5643375011612852,0.42127914979559794,0.0,0.9002759735683296
2024-12-06,739225.4377048484,0.820838669142675,6.421305664258768,-0.15697619071083443,0.00919529877325763,0.003121549832245136,0.0003858259724928135,-0.0030976138678246515,2024-07-20,2024-11-08,739086.0,739197.0,1.624852122506392,0.3765564028051899,0.0,0.933772581187726
2024-12-22,739241.5045199742,0.9857987117816027,9.834548458120093,-0.2373332092213866,0.004894759417810786,-0.0006576022053314491,-0.0006289662410469991,-0.00019194303342396575,2024-07-25,2024-11-08,739091.0,739197.0,1.907064087441315,0.7461083689159933,0.0,0.9876804694115081
2024-12-18,739237.6374255063,0.46167924052416776,4.949874136742652,-0.6119322677787695,0.10352844059994964,0.01405095161813726,0.012340504053958359,-0.006718720195801529,2024-07-30,2024-11-08,739096.0,739197.0,0.9836282854578255,0.6872268593363041,0.0,0.5785038641563841
2024-11-15,739204.8578944094,0.0105068625789293,4.447659973939423,-15.214245910430176,14.796080657469124,0.08786832991306236,0.0166505589368024,0.08627631360230249,2024-08-04,2024-11-08,739101.0,739197.0,1.8273622965195744,0.39779176886009104,0.0,1.3093412339468293
2024-11-10,739199.8727622306,0.13326131468007876,11.159580216658664,-0.9175631896222743,0.6737549883211976,0.018569699514931294,0.015730530243599414,0.009868341214715045,2024-08-09,2024-11-08,739106.0,739197.0,6.192676145007817,0.4332647458080949,0.0,1.2957198323096866
2024-12-11,739230.4756509737,0.32193381133423565,13.165633573967638,-0.801576157434327,0.24097526425915633,-0.008078678898398223,-0.0010691292462870867,-0.008007622331139152,2024-08-14,2024-11-08,739111.0,739197.0,2.665934417369474,0.7293851988419991,0.0,0.7818436683996169
2024-12-14,739233.4251742144,0.49289834601764915,14.662431639052713,-0.4007222527460167,0.06376560591091796,0.006399293969373155,0.0007848336195634315,-0.006350984136026365,2024-08-19,2024-11-08,739116.0,739197.0,2.731573111844014,0.3349699050469468,0.0,0.4066502948449463
2024-12-02,739221.0234050549,0.7089437198425151,5.674268851784243,-0.09428787951642012,0.010886661287310069,0.004271519233353898,0.003691273547255787,0.002149506027030852,2024-08-24,2024-11-08,739121.0,739197.0,1.2881426360268158,0.3184301602250502,0.0,0.215740607258726
2024-12-13,739232.0554018132,0.676035198478436,6.544264909819219,-0.24293223323022603,0.020332574370993544,0.004835125181152149,0.0037501008580776295,-0.003052077828571386,2024-08-29,2024-11-08,739126.0,739197.0,1.1530314076227934,0.43440326870426543,0.0,0.13858937784442177
2024-11-19,739208.8705738556,0.5128409483630959,7.460830707026098,-0.1350283287368931,0.03449664933543168,0.008310827370214432,0.0041333587434552056,0.007210076079723969,2024-09-03,2024-11-08,739131.0,739197.0,2.233535115863361,0.28531733688119976,0.0,0.2675145360657114
2024-11-28,739217.8901030001,0.18317512305182373,5.660175625304425,-0.45648513562332016,0.26356224150330715,0.02878184743072115,0.028777437851623407,0.0005037977979924646,2024-09-08,2024-11-08,739136.0,739197.0,1.2306466318904274,0.2963473928707974,0.0,0.10825124823788984
2024-11-10,739199.6219443056,0.6436463745567066,9.165074928456853,0.01042733393131336,0.006995347239985917,0.003640006296804573,0.0036371045294824587,-0.00014531511413175645,2024-09-13,2024-11-08,739141.0,739197.0,4.532359765306478,0.13496415804391748,0.0,0.1143079013929728
2024-11-20,739209.3270162226,0.8084068640198228,13.711721559647499,0.024269423087097043,0.0019516524447035868,0.0014621962620202755,0.0004106840008459919,0.0014033376500739926,2024-09-18,2024-11-08,739146.0,739197.0,3.5713556411202587,0.0786927672059325,0.0,0.06414898098980755
2024-11-10,739199.7484845998,0.8322266522641699,8.323647393832148,0.0492838722481047,0.00007173117673133755,0.0015476377741381812,0.00021065243529075188,-0.0015332345650439338,2024-09-23,2024-11-08,739151.0,739197.0,3.809482360940843,0.00463411257572137,0.0,0.053252241083240476
2024-11-19,739208.3320711486,0.6873901785500117,5.674158754646455,0.06575661248587727,-0.0014750039898436872,-0.0028502106705626242,-0.002437992296082935,-0.0014764465553582708,2024-09-28,2024-11-08,739156.0,739197.0,1.3816729325623343,0.06269285870498822,0.0,0.042963129669487975
2024-11-13,739202.8452900148,0.7226810359264305,3.917718102730769,0.024153726720132957,0.004732884270807378,-0.005605297410557491,-0.0053721300007632785,-0.001599868218229755,2024-10-03,2024-11-08,739161.0,739197.0,1.2273095194752501,0.1557545346240906,0.0,0.026193315676018045
2024-11-20,739209.0578004323,0.9510335572877071,5.25176947194165,0.005611944270030286,0.0026092774729684076,-0.0023920232152052838,-0.0021555499920682454,0.0010370049632357648,2024-10-08,2024-11-08,739166.0,739197.0,1.0638900362532215,0.19753545702791744,0.0,0.02466749777288036
