tc_d,tc,m,w,a,b,c,c1,c2,t1_d,t2_d,t1,t2,O,D,p2,best_cost
2024-12-19,739238.4822869763,0.56202933779417,3.7080784078244093,-0.888119510299214,0.10021231911250368,-0.0268155545109274,-0.011408096181487559,0.024267865691948432,2024-07-15,2024-11-08,739081.0,739197.0,0.7872995425254836,0.5664276016524419,0.2442875932635332,1.2370273341358502
2024-12-06,739225.0440180635,0.9111584046784649,6.3523648009454945,0.23340039048194905,0.0004978360179930455,0.002052206084012191,0.001968948168230716,0.0005786129294075256,2024-07-20,2024-11-08,739086.0,739197.0,1.6186428014155692,0.034795557430082565,0.2442875932635332,1.3034590106312811
2024-12-18,739237.5583619175,0.6267830481560167,2.08454855890092,-2.6593436374358954,0.20644583548843573,0.07131431877065343,0.03859137005820044,0.05997031114437712,2024-07-25,2024-11-08,739091.0,739197.0,0.42621399245973185,0.8704315301556017,0.2442875932635332,1.1828766209158201
2024-12-17,739236.1708248112,0.16357885791168994,11.796368088769736,0.44960655375308173,-0.10619257721382838,0.009295150833808,0.0068920214902186815,-0.006236975934024872,2024-07-30,2024-11-08,739096.0,739197.0,2.3936170460221438,0.15842239531375996,0.2442875932635332,1.2598124896159197
2024-12-18,739237.1590531662,0.4896981310822065,11.179849010931205,0.43561104361817393,-0.02468220246877851,-0.006666306924133788,-0.00633033445407792,0.00208962046943173,2024-08-04,2024-11-08,739101.0,739197.0,2.1725167349531995,0.1621776912899992,0.2442875932635332,0.997543835039481
2024-12-21,739240.1342828041,0.9253594697921386,13.356729440870096,0.3046948046010694,-0.0012312782335750548,0.0004838116324117507,0.00006466650595336229,0.00047947047736508964,2024-08-09,2024-11-08,739106.0,739197.0,2.4117577410447497,0.17631539767663731,0.2442875932635332,1.0067884221169068
2024-11-13,739202.5518600903,0.829078654048105,6.052224095104876,0.27251148088109156,-0.0014634466727001367,-0.002042410326407659,-0.0018658855589297884,0.0008306088263399993,2024-08-14,2024-11-08,739111.0,739197.0,2.699746517983791,0.09815549949512153,0.2442875932635332,0.9341964369820009
2024-11-30,739219.1050523808,0.3240864176478582,3.481649674912631,-0.5054993906375213,0.2128373673528921,0.04654657206362888,0.04547747387511247,-0.009918807428973456,2024-08-19,2024-11-08,739116.0,739197.0,0.8533154744680235,0.4256336308535986,0.2442875932635332,0.7021009688536637
2024-11-23,739212.6739386872,0.9577275521060753,10.455161955549423,0.2644454080978923,-0.0005942918587200168,-0.001238451143251837,-0.0005206721480830616,-0.0011236822275146803,2024-08-24,2024-11-08,739121.0,739197.0,2.939004881499096,0.04395741239879866,0.2442875932635332,0.7680334982554977
2024-12-04,739223.0811880977,0.04910480459487013,13.616496816638666,1.0918759531839857,-0.7075253347557108,0.032066305276832095,0.015656559195607295,0.027984282879170493,2024-08-29,2024-11-08,739126.0,739197.0,2.8483348319273802,0.07957042377005083,0.2442875932635332,0.7207972717054957
2024-11-10,739199.9595442509,0.44522642801991597,3.2420064747719346,0.13375491487144814,0.028262585463392362,-0.027235266360394677,-0.018222832344928143,-0.02024075381625611,2024-09-03,2024-11-08,739131.0,739197.0,1.6245594204547642,0.14251064945776015,0.2442875932635332,0.3695320692361114
2024-11-29,739218.0152625276,0.9047258328266539,6.006821642376923,0.18501835340441505,0.0025319702228636556,-0.0030382729497361923,-0.002308322205298531,-0.001975538183286871,2024-09-08,2024-11-08,739136.0,739197.0,1.301764426554668,0.125517436527964,0.2442875932635332,0.3776212218820587
2024-11-24,739213.3262034637,0.7815719487757053,11.133392984480896,0.25718252225301613,-0.00048691727168248165,0.0010204540892748794,0.0007893886166228088,0.0006466777870502064,2024-09-13,2024-11-08,739141.0,739197.0,2.637374104010314,0.033496785665454165,0.2442875932635332,0.6256534990641904
2024-11-21,739210.9660643955,0.599136932660237,4.715034641518114,0.10171123579709017,0.019827640123299704,-0.009454771439165585,-0.00594610752349503,-0.00735095288285111,2024-09-18,2024-11-08,739146.0,739197.0,1.1535732574953417,0.26647789984072023,0.2442875932635332,0.26058188077124933
2024-11-26,739215.5522589458,0.8283834787432858,5.275549034970583,0.10064639219543585,0.008056893751284835,0.003669598584957705,0.0035652089247803984,0.0008690449340452928,2024-09-23,2024-11-08,739151.0,739197.0,1.0469204726403938,0.3447568004534428,0.2442875932635332,0.2277611657863895
2024-11-12,739201.6693826225,0.35452526527524203,9.809560008423182,0.06831026012394037,0.0673784102341727,0.015132057278121004,0.004377151176853888,0.014485154643403077,2024-09-28,2024-11-08,739156.0,739197.0,3.5602535623360287,0.1609238616365455,0.2442875932635332,0.3110677635449051
2024-11-14,739203.4709898484,0.6045334555845486,13.486160575002176,0.09617452176991516,0.026178320614659936,-0.0032810361698296223,-0.0031685241940611632,0.0008518525573004384,2024-10-03,2024-11-08,739161.0,739197.0,4.038414307503428,0.35765374604434114,0.2442875932635332,0.2788269109118315
2024-11-22,739211.7545734844,0.6824941012170563,9.521522824559636,-0.103690236429725,0.03780935250671881,-0.004990678857606949,-0.000014459019219128232,0.0049906579121924335,2024-10-08,2024-11-08,739166.0,739197.0,1.71503383728034,0.5430403552635868,0.2442875932635332,0.16173622460899656
