tc_d,tc,m,w,a,b,c,c1,c2,t1_d,t2_d,t1,t2,O,D,p2,best_cost
2024-12-02,739221.3230163029,0.5559013715738824,12.963711112073444,0.371825231007949,0.0042581481310048075,0.004753833087464639,0.0031388811086583168,-0.0035702036929538784,2024-07-15,2024-11-08,739081.0,739197.0,3.6158752423296203,0.03841008227648658,0.5485659517488376,2.678463741321466
2024-12-28,739247.7319085319,0.20028818826888634,10.053381686529265,0.8804732248708631,-0.1857652067798366,0.06635297078213984,0.0527292617408074,0.040278302941967756,2024-07-20,2024-11-08,739086.0,739197.0,1.8550686352054768,0.05577597491444454,0.5485659517488376,1.0737160814521751
2024-12-19,739238.8734763704,0.1721470345977885,7.695044749421647,0.7461759605553194,-0.1477718547937683,0.0675377442714622,0.004241077134866066,0.06740445212308713,2024-07-25,2024-11-08,739091.0,739197.0,1.545214959464284,0.04894784424300816,0.5485659517488376,1.2011529243137455
2024-12-20,739239.7997410903,0.7233143065881301,3.5483931475412556,-0.26251962720421124,0.029698519423253657,0.011595875516852714,0.0024216947816580246,0.011340181805722273,2024-07-30,2024-11-08,739096.0,739197.0,0.6844077505123491,0.5220674030926312,0.5485659517488376,1.5529624558033297
2024-11-13,739202.1755644311,0.4934594504249882,13.15478988959124,0.5530019487082565,-0.025799895849508623,-0.01430286019288237,-0.0057568225265464444,0.013093158675239013,2024-08-04,2024-11-08,739101.0,739197.0,6.2242301636429636,0.06766477065045588,0.5485659517488376,1.2614011018534004
2024-11-26,739215.76134431,0.28585587765370174,3.6956067330628675,0.43988944290283666,-0.00811927615855983,0.02625015867376594,0.010793335341798485,0.02392853406703748,2024-08-09,2024-11-08,739106.0,739197.0,1.0390152824062722,0.023924714119150755,0.5485659517488376,1.4804624671362094
2024-12-01,739220.5878992784,0.6568695367623022,6.751739130612752,0.42869817741584454,0.0003149465784236843,-0.010891431863154154,-0.003324567393881096,0.010371621843919699,2024-08-14,2024-11-08,739111.0,739197.0,1.650536210703725,0.002813295704125759,0.5485659517488376,0.7560273319463505
2024-12-03,739222.0724820796,0.04303845003486464,7.482353576167728,1.2108586189949326,-0.6683345472817017,0.11996702683634491,0.054150993781710885,-0.107050256423819,2024-08-19,2024-11-08,739116.0,739197.0,1.717629701376303,0.03204427211009745,0.5485659517488376,0.8967692610544854
2024-12-12,739231.8741234962,0.8684809657187715,8.185332279493696,0.4759090045949459,-0.0011997008488312682,-0.0038667643396971567,-0.003856845465230356,0.00027678424103554604,2024-08-24,2024-11-08,739121.0,739197.0,1.5068102599054052,0.03291919843720719,0.5485659517488376,0.6153136107485949
2024-11-23,739212.6692226145,0.5221562853181018,8.343782052145837,0.5991825533491651,-0.02533700102736821,-0.015722144740679674,-0.006677266311985956,0.014233760917118818,2024-08-29,2024-11-08,739126.0,739197.0,2.2713333069107455,0.10085117851367816,0.5485659517488376,0.8824285420903767
2024-11-11,739200.4323455605,0.9439438135618545,8.270053052255836,0.461700493478341,-0.0012784653572893879,0.0046959071267432305,0.004692315983433753,0.00018361496292513388,2024-09-03,2024-11-08,739131.0,739197.0,3.958016434534011,0.031074726453728854,0.5485659517488376,0.4950628006371053
2024-11-20,739209.9176063804,0.04299746900445613,14.884450642386298,0.7479158816213669,-0.2685305103093206,-0.0701911847672655,-0.07016818110010033,-0.0017968806682490902,2024-09-08,2024-11-08,739136.0,739197.0,4.13227312407175,0.011051497912901987,0.5485659517488376,0.7580128830521775
2024-11-25,739214.7861186062,0.9425229517826923,2.773649699897269,1.1677976922219664,-0.027576606112654094,0.014101040556009957,0.005601890948581048,-0.012940562683378311,2024-09-13,2024-11-08,739141.0,739197.0,0.6280598695681195,0.6645535439022031,0.5485659517488376,0.25005203303481083
2024-11-19,739208.2870065545,0.39735941804943986,6.315862164022269,0.2256058835123905,0.05964222477086142,-0.005542324961745944,-0.002520441693956994,-0.004936065199017875,2024-09-18,2024-11-08,739146.0,739197.0,1.7169839302816177,0.6770374879612955,0.5485659517488376,0.33466898093600855
2024-11-14,739203.6104688415,0.9077670495745005,6.940766411709433,0.34817311809771784,0.005784874567994027,-0.0013125976904941386,-0.0012843086221559536,0.00027104254305629344,2024-09-23,2024-11-08,739151.0,739197.0,2.291347020502976,0.5764070669404842,0.5485659517488376,0.2441736580096868
2024-11-19,739208.1407337296,0.9394393722368366,13.453751434552867,0.3667182543696706,0.003274117219808488,-0.0012948586465199453,-0.0011475968787651176,0.0005997335394289908,2024-09-28,2024-11-08,739156.0,739197.0,3.3046440590343633,0.17656199236246056,0.5485659517488376,0.19936140148386064
2024-11-16,739205.5300620713,0.5909221905157674,5.518457645521574,0.41306720883675613,0.00078145695186944,0.010973263474462558,0.009953751583009039,0.004619019452624023,2024-10-03,2024-11-08,739161.0,739197.0,1.4514335290843599,0.0076257372527374885,0.5485659517488376,0.11890666394227108
2024-11-19,739208.6210723553,0.43296890144210665,12.701409727710244,0.31231548734072634,0.03004370002526395,0.010069719223728586,0.008301686551370369,0.00569923202260843,2024-10-08,2024-11-08,739166.0,739197.0,2.626987166499937,0.101704655637724,0.5485659517488376,0.16376751193840108
