tc_d,tc,m,w,a,b,c,c1,c2,t1_d,t2_d,t1,t2,O,D,p2,best_cost
2024-12-13,739232.3600470921,0.6259176279803035,12.769584487213294,-0.44691045239821525,0.037380444908869735,0.004829578178295855,0.004147389197899834,0.0024746693155683003,2024-07-15,2024-11-08,739081.0,739197.0,2.9551862277531384,0.3793810923300421,0.008079085837333208,0.7419016323190359
2024-11-23,739212.7433032825,0.41999519153072973,5.5664872796993,-0.41612428537513846,0.10036266358076674,-0.016463102653176676,-0.006056459988784576,0.015308593709850831,2024-07-20,2024-11-08,739086.0,739197.0,1.84783563655741,0.4599637328843232,0.008079085837333208,0.6672323831441473
2024-11-23,739212.8996981062,0.9545327605454319,9.490951321647099,-0.13303486435215756,0.004927127124807452,0.0011683901031239107,0.00006116705421300495,0.0011667879089863808,2024-07-25,2024-11-08,739091.0,739197.0,3.0767998994314754,0.4241182790674974,0.008079085837333208,0.37131826680586244
2024-12-10,739229.0419706805,0.4390173453098384,8.23767266588799,-0.44950074039673765,0.08485940698570234,-0.006979044908714929,-0.006215785858126426,0.003173495549670001,2024-07-30,2024-11-08,739096.0,739197.0,1.8664576451212522,0.6480091647830758,0.008079085837333208,0.36737466146890135
2024-12-02,739221.8822590341,0.08217758113684683,13.735400229226492,-2.0584974797639815,1.5334158480007172,-0.019884075181716265,-0.012660774480301297,0.015332359094121688,2024-08-04,2024-11-08,739101.0,739197.0,3.455416859674513,0.46138830924307295,0.008079085837333208,0.23603032155817855
2024-11-28,739217.9308443789,0.6712658707375424,12.008974771380243,-0.14526917107602527,0.014670603130330397,0.0009095862666526537,0.0008869682415766267,-0.0002015800459310871,2024-08-09,2024-11-08,739106.0,739197.0,3.2045745469032565,0.901556001085077,0.008079085837333208,0.0959099322044581
2024-12-06,739225.4845124639,0.9334344423968535,7.086219865877307,-0.08689376823067543,0.003187053457484836,-0.00023225555588357537,-9.722818385210574e-6,0.00023205195547858847,2024-08-14,2024-11-08,739111.0,739197.0,1.5688685604114452,1.8075588044348307,0.008079085837333208,0.0570977095069661
2024-11-18,739207.9538805305,0.725321956440559,14.718722313012641,-0.07100217845625804,0.008747049398011538,-0.0007215031264941331,-0.0004535500843805306,0.0005611230546851755,2024-08-19,2024-11-08,739116.0,739197.0,4.984009625747382,0.5974259381776238,0.008079085837333208,0.05717719695737432
2024-11-09,739198.5151221263,0.7312559843129743,2.862934652724376,-0.029139679563917914,0.00735846892468216,0.0016737548060196937,0.0014424638864817645,0.0008489717821399874,2024-08-24,2024-11-08,739121.0,739197.0,1.7929730612970955,1.122932421561385,0.008079085837333208,0.04058253059417737
2024-11-29,739218.2959851015,0.17456875653953044,6.402089522391816,-0.4960452882760529,0.2786527443812743,-0.00525478828967924,-0.0052019964799249405,0.0007429889583288534,2024-08-29,2024-11-08,739126.0,739197.0,1.4942340709470734,1.4459486727573188,0.008079085837333208,0.02935726754304992
2024-12-07,739226.1516700255,0.4339522921459461,8.20866695494857,-0.19805158397635378,0.042909351839701085,0.0012611021302219067,0.0003839173232936249,-0.0012012435522096633,2024-09-03,2024-11-08,739131.0,739197.0,1.545477925585264,1.7987509906196255,0.008079085837333208,0.018414909557530806
2024-11-17,739206.8995776881,0.2504945780482049,3.2041217115833853,-0.19841874217408154,0.10185514333038664,0.007373867811027002,0.0001312059822392327,0.007372700420112317,2024-09-08,2024-11-08,739136.0,739197.0,1.003979035327533,1.079883589791958,0.008079085837333208,0.015179182465312975
2024-11-15,739204.9769488461,0.15426592885183424,3.0557542193939065,-0.30089293233763725,0.20430251335372088,0.010780232762714517,0.008421987491834529,0.006729304949672457,2024-09-13,2024-11-08,739141.0,739197.0,1.012540406452711,0.9567471334023666,0.008079085837333208,0.015288930077330105
2024-11-25,739214.2229373361,0.5361232302529509,11.702539077376633,-0.08042458615104642,0.016289208313765458,-0.0018945743535840115,-0.00012150994727253822,-0.0018906737724874968,2024-09-18,2024-11-08,739146.0,739197.0,2.5638267815624975,0.39388808965482397,0.008079085837333208,0.008391368270931433
2024-11-20,739209.6783484322,0.21851762703683147,2.3009025923356625,-0.11487751482697765,0.07252123278585364,-0.009526098706086297,-0.005876639582566028,-0.007497443816042719,2024-09-23,2024-11-08,739151.0,739197.0,0.5610825601867946,0.7230000763276988,0.008079085837333208,0.01019637580501039
2024-11-23,739212.3312510279,0.09969975495969166,12.328395998194074,-0.42859835984831773,0.32380696367146744,0.0074391237227364815,0.0074310739403782074,-0.0003459795583738814,2024-09-28,2024-11-08,739156.0,739197.0,2.553423679013119,0.3520075007178676,0.008079085837333208,0.00857660242143859
2024-11-22,739211.5770742042,0.45311723573665874,13.443694721098185,-0.07770642926478975,0.022060708309032385,-0.0026902838795576423,-0.001872603381314925,-0.0019315755043217001,2024-10-03,2024-11-08,739161.0,739197.0,2.6618037752317525,0.27638424526498834,0.008079085837333208,0.006904680040557253
2024-11-08,739197.2029245265,0.8790612081434581,5.034460366247005,0.003583628039680659,0.00117660345376818,-0.0018184009556882763,-0.001749226705401767,0.0004967775847975793,2024-10-08,2024-11-08,739166.0,739197.0,4.034687272389356,0.11298132334161845,0.008079085837333208,0.004314469671119097
