tc_d,tc,m,w,a,b,c,c1,c2,t1_d,t2_d,t1,t2,O,D,p2,best_cost
2024-12-02,739221.2048903836,0.48349699526572965,8.61920289024998,0.5120050904811297,-0.018961332192493414,-0.011814765540340843,-0.004063488924963459,-0.011093995787358346,2024-07-15,2024-11-08,739081.0,739197.0,2.409615741425309,0.09002651009112086,0.48344699212744535,1.8407094286554533
2024-12-15,739234.0576544248,0.045251194483433295,10.165849871901935,2.229883367405909,-1.533474073936163,0.05793721258823567,0.057824307665463245,-0.0036152517898843913,2024-07-20,2024-11-08,739086.0,739197.0,2.241059381687113,0.11781625034773317,0.48344699212744535,1.9187149461837691
2024-11-10,739199.8759289632,0.11897830800773872,13.303051240053449,0.7137848137369583,-0.22588132910044018,0.025091151533672553,0.025025670073499942,0.0018115525545917323,2024-07-25,2024-11-08,739091.0,739197.0,7.693720185590016,0.08051490147837648,0.48344699212744535,2.0217623890944405
2024-11-29,739218.7753974723,0.4595380275760311,10.111702474407231,0.659431029328396,-0.04548534116441157,-0.008317245978028184,-0.004112802717753807,-0.0072292070425367455,2024-07-30,2024-11-08,739096.0,739197.0,2.7834538981628403,0.2485358739469603,0.48344699212744535,1.4553820618060969
2024-12-10,739229.537797961,0.6860115803733443,12.181331172715588,0.6764966938271981,-0.017303194826802825,0.00242108116054955,5.524641270824341e-6,0.002421074857229108,2024-08-04,2024-11-08,739101.0,739197.0,2.663452158358145,0.4024886574305955,0.48344699212744535,1.060514046994317
2024-11-27,739216.9030843743,0.34764077979033253,10.09596664165039,0.7857959886417812,-0.10523546585729618,-0.01303419495886132,-0.01211770567746283,-0.004801192283172057,2024-08-09,2024-11-08,739106.0,739197.0,2.76017160864421,0.2780101958902373,0.48344699212744535,0.988827513400627
2024-12-17,739236.1764354391,0.05350883967637278,9.757083776404173,3.6034415545767677,-2.5696913098291616,-0.05371861497183487,-0.04292066174378101,-0.03230334951623708,2024-08-14,2024-11-08,739111.0,739197.0,1.8039106074974978,0.26233826905688556,0.48344699212744535,0.9330347669264514
2024-11-11,739200.6828869919,0.871591387650728,7.2086692277154825,0.45277821311582556,-0.0027958304337782278,-0.0033623673176939833,-0.0005091636916240701,0.0033235923808777115,2024-08-19,2024-11-08,739116.0,739197.0,3.597019380494082,0.10053644037910896,0.48344699212744535,0.7856689374439352
2024-11-08,739197.005278595,0.8855028231006674,6.50762214182542,0.4388065096412503,-0.002196577282248129,0.0036935026968396767,0.00017095652830016847,-0.0036895441502973613,2024-08-24,2024-11-08,739121.0,739197.0,9.916915681791904,0.08092369213184784,0.48344699212744535,0.693657526422736
2024-11-18,739207.405553446,0.8802483573667435,5.490830400447047,0.4555800341656273,-0.0024848336962207474,-0.0032286738421339013,-0.0002329110587335578,0.0032202619796530964,2024-08-29,2024-11-08,739126.0,739197.0,1.7976882396965363,0.12337874445233099,0.48344699212744535,0.5630628868189441
2024-11-12,739201.3508552159,0.6592170555638958,5.435510189592334,0.4709020649174136,-0.008004501791832428,0.00822150948198425,0.0048529010021276875,0.006636457641385578,2024-09-03,2024-11-08,739131.0,739197.0,2.4076467648762168,0.11807851021028358,0.48344699212744535,0.5726059747178395
2024-11-15,739204.4051952062,0.9415335269914245,3.3020560625204673,0.42660627530326234,-0.0013618649479206996,0.0033313904635772764,0.0018543513594117694,-0.0027675880214839315,2024-09-08,2024-11-08,739136.0,739197.0,1.1684124859744145,0.11656276765894515,0.48344699212744535,0.3862094616659513
2024-11-10,739199.191571185,0.6267357536971238,3.8736428577219773,0.413869195055221,-0.0003712183544417654,0.007734376658677866,0.007245399391355279,0.0027064312217474776,2024-09-13,2024-11-08,739141.0,739197.0,2.0216094394651516,0.007765492719024512,0.48344699212744535,0.4592620193536617
2024-11-12,739201.9803556033,0.602573385925031,14.465260166369006,0.39063106556327015,0.004625731372473028,-0.005014543996233109,-0.0015102427289513957,-0.004781717096379392,2024-09-18,2024-11-08,739146.0,739197.0,5.5702145696805045,0.038426661934102165,0.48344699212744535,0.37484912046515034
2024-11-21,739210.8371259307,0.5955874543429905,6.646977647249506,0.28649736158148753,0.01851025055561206,-0.004341815819277996,-0.001585639954768221,-0.004041919165739871,2024-09-23,2024-11-08,739151.0,739197.0,1.5490513787830305,0.38199899780042706,0.48344699212744535,0.31832489837299766
2024-11-12,739201.2190167563,0.915892720117071,4.9576217805761065,0.35092045020094437,0.00486933231824422,-0.0018462348333624036,-0.0013889890430974262,0.001216261689800348,2024-09-28,2024-11-08,739156.0,739197.0,1.8715126096186185,0.4872520670882607,0.48344699212744535,0.2833861866890977
2024-11-12,739201.0337499301,0.4997709864728571,10.103974798803288,0.318438064114817,0.026791693037471368,0.015577160163977886,0.009393455680939302,0.01242621861808526,2024-10-03,2024-11-08,739161.0,739197.0,3.690626293834373,0.08507278671736726,0.48344699212744535,0.17466784819395498
2024-11-14,739203.2990876554,0.36430645588376837,3.6097600877321585,0.5811407343957451,-0.06710386462460785,0.03702482751768549,0.02776926712274345,-0.02448888842271287,2024-10-08,2024-11-08,739166.0,739197.0,1.0218049038580113,0.18291234489897878,0.48344699212744535,0.1822324705376144
