strategy,universe,hit_ratio,risk_reward,avg_gain,avg_loss,max_gain,max_loss,buys,sells,trades,N,expectancy,profit_factor
test_0.75_0.35,MC2,15.341989979849902,0.3117275401111076,0.5147121586757949,0.5138665496960951,1.1829090909090907,-1.1890909090909096,0.01818181818181818,3.581818181818182,3.0545454545454547,165,42.54845846886788,702.7024667251156
test_0.8_0.35,MC2,15.341989979849902,0.3117275401111076,0.5147121586757949,0.5138665496960951,1.1829090909090907,-1.1890909090909096,0.01818181818181818,3.581818181818182,3.0545454545454547,165,42.54845846886788,702.7024667251156
test_0.7_0.35,MC2,15.948050585910512,0.3117275401111076,0.52586367382731,0.5138665496960951,1.194060606060606,-1.1890909090909096,0.03636363636363636,3.581818181818182,3.0606060606060606,165,42.54845846886788,702.7024667251156
test_0.6_0.35,MC2,16.352090989950913,0.3339845934026437,0.5316970071606435,0.5423817012112467,1.206,-1.223515151515152,0.14545454545454545,3.581818181818182,3.121212121212121,165,43.09417564058505,678.5287990135168
test_0.65_0.35,MC2,16.554111191971117,0.3117275401111076,0.5374697344333708,0.507654428483974,1.2181818181818183,-1.1887878787878796,0.09696969696969697,3.581818181818182,3.090909090909091,165,42.54845846886788,696.6479212705702
test_0.55_0.35,MC2,17.534521354199462,0.6938546877901791,0.6028091283727648,0.657655005684551,1.4335151515151516,-1.4492121212121218,0.42424242424242425,3.581818181818182,3.3515151515151516,165,54.309880865999375,636.550915752928
test_0.5_0.35,MC2,17.746642566320673,0.6804310713928279,0.6006646839283204,0.651276217805763,1.453818181818182,-1.466242424242425,0.5515151515151515,3.581818181818182,3.4545454545454546,165,54.27615864377715,624.4150536560694
test_0.75_0.35,MC1,19.95482744129734,0.43388193423280125,1.2806091400177666,0.6770497230211993,3.446241610738255,-1.3518120805369125,0.013422818791946308,4.6644295302013425,4.0,149,71.8640567442817,624.0637647620518
test_0.8_0.35,MC1,19.95482744129734,0.43388193423280125,1.2806091400177666,0.6770497230211993,3.446241610738255,-1.3518120805369125,0.0,4.6644295302013425,4.0,149,71.8640567442817,624.0637647620518
test_0.7_0.35,MC1,20.625968380894655,0.43388193423280125,1.3831594755882362,1.599197374027911,3.5487919463087247,-2.2739597315436235,0.040268456375838924,4.6644295302013425,4.0134228187919465,149,71.8640567442817,617.3590667754746
test_0.75_0.3,MC2,21.44884765415017,0.8110035912696671,0.8339098821891434,0.6590167826234152,1.4459393939393936,-1.5239393939393948,0.01818181818181818,5.745454545454545,4.975757575757576,165,53.10746735030603,588.3170710735263
test_0.8_0.3,MC2,21.44884765415017,0.8110035912696671,0.8339098821891434,0.6590167826234152,1.4459393939393936,-1.5239393939393948,0.01818181818181818,5.745454545454545,4.975757575757576,165,53.10746735030603,588.3170710735263
test_0.65_0.35,MC1,21.632679790290627,0.43460680552418585,1.6920856500848807,1.6878550921487163,3.9036912751677857,-2.3646979865771804,0.09395973154362416,4.6644295302013425,4.060402684563758,149,122.02915741542263,603.9503956736116
test_0.65_0.3,MC2,21.903393108695624,0.8127833673925655,0.8508189730982341,0.8393501159567484,1.481030303030303,-1.717151515151516,0.09696969696969697,5.745454545454545,5.036363636363636,165,56.872800683639355,564.1042285837133
test_0.6_0.35,MC1,21.979435942415908,0.47775811492685144,1.5837176411363347,1.6447577767124753,4.041476510067114,-2.383825503355704,0.2214765100671141,4.6644295302013425,4.154362416107382,149,159.6970422028947,577.3179214897089
test_0.7_0.3,MC2,22.054908260210777,0.8110035912696671,0.8450613973406584,0.6735622371688699,1.4570909090909088,-1.5384848484848492,0.03636363636363636,5.745454545454545,4.987878787878788,165,53.10746735030603,582.2625256189809
test_0.6_0.3,MC2,22.35793856324108,0.834568311649396,0.8503401852194462,0.829895570502203,1.4705454545454544,-1.777212121212122,0.14545454545454545,5.745454545454545,5.084848484848485,165,57.586699673538334,545.9863053337324
test_0.5_0.3,MC2,23.01476322006574,1.1105622438189702,0.8935593771386384,1.0768711837778164,1.546848484848485,-2.39109090909091,0.5515151515151515,5.745454545454545,5.4363636363636365,165,62.27830155684023,497.810812955325
test_0.55_0.3,MC2,23.078976784279305,1.1248869892157403,0.8933300842093456,0.9295327999394327,1.5368484848484847,-2.1714545454545453,0.42424242424242425,5.745454545454545,5.321212121212121,165,63.435074284112964,515.9900825658643
test_0.35_0.65,MC1,23.191436900957726,0.8849341469390565,1.1852048233711283,0.8811922675626785,3.646442953020133,-2.1066442953020137,5.476510067114094,0.09395973154362416,4.852348993288591,149,93.02989615909321,598.5803502861827
test_0.35_0.7,MC1,23.627678511695983,0.936439127533146,1.1852048233711283,0.8097549073837077,3.646442953020133,-1.9199328859060403,5.476510067114094,0.040268456375838924,4.818791946308725,149,91.0069263604355,618.7131786649559
