strategy,universe,hit_ratio,risk_reward,avg_gain,avg_loss,max_gain,max_loss,buys,sells,trades,N,expectancy,profit_factor
test_0.75_0.35,SC2,16.207754103250156,0.4753813950995232,0.41289746306776853,0.36796168358204556,0.8170256410256411,-0.6526666666666664,0.007692307692307693,3.551282051282051,3.0076923076923077,390,28.73818043646564,707.4845156798584
test_0.8_0.35,SC2,16.207754103250156,0.4753813950995232,0.41289746306776853,0.36602578614614817,0.8170256410256411,-0.6487948717948715,0.005128205128205128,3.551282051282051,3.005128205128205,390,28.73818043646564,707.4845156798584
test_0.7_0.35,SC2,16.29322418872024,0.47688322660135474,0.41394874511905055,0.3674360425564045,0.8180769230769233,-0.6516153846153843,0.017948717948717947,3.551282051282051,3.01025641025641,390,28.831257359542562,707.4852665956093
test_0.65_0.35,SC2,16.549634445130497,0.47688322660135474,0.4153333605036659,0.4543847605051224,0.8194615384615387,-0.7385641025641023,0.04871794871794872,3.551282051282051,3.017948717948718,390,28.831257359542562,702.3621896725323
test_0.7_0.35,SC1,16.890573197890756,0.42852372559805724,0.399676448940217,0.3262649847003429,0.959159420289855,-0.6438550724637687,0.034782608695652174,3.5652173913043477,3.008695652173913,345,26.173484235384787,698.3551712935888
test_0.75_0.35,SC1,16.910702022367406,0.4284439014185876,0.399676448940217,0.32631570933802406,0.959159420289855,-0.6438550724637687,0.017391304347826087,3.5681159420289856,3.0057971014492755,345,26.199399694321983,698.3561785987107
test_0.8_0.35,SC1,16.910702022367406,0.4284439014185876,0.399676448940217,0.32631570933802406,0.959159420289855,-0.6438550724637687,0.008695652173913044,3.5681159420289856,3.0057971014492755,345,26.199399694321983,698.3561785987107
test_0.7_0.35,SC4,16.980880345787032,0.7537380477505958,0.5263070200450223,0.3205524998571131,0.9666575342465754,-0.5367123287671233,0.021917808219178082,3.9068493150684933,3.3205479452054796,365,36.2153799439432,660.413486425397
test_0.75_0.35,SC4,16.980880345787032,0.7537380477505958,0.5263070200450223,0.3205524998571131,0.9666575342465754,-0.5367123287671233,0.0136986301369863,3.9068493150684933,3.3205479452054796,365,36.2153799439432,660.413486425397
test_0.8_0.35,SC4,16.980880345787032,0.7537380477505958,0.5263070200450223,0.3205524998571131,0.9666575342465754,-0.5367123287671233,0.00821917808219178,3.9068493150684933,3.3205479452054796,365,36.2153799439432,660.413486425397
test_0.65_0.35,SC1,17.03550073412264,0.42853384859243904,0.42074891270833303,0.3534678832510676,0.980231884057971,-0.6733623188405802,0.06376811594202898,3.5652173913043477,3.020289855072464,345,27.397861046978992,695.4595292426702
test_0.65_0.35,SC4,17.215714005278226,0.7469724339173989,0.5675980398319325,0.34831734003976156,1.0086027397260273,-0.6077808219178082,0.049315068493150684,3.9068493150684933,3.334246575342466,365,37.03739853494124,657.6701234806058
test_0.6_0.35,SC1,18.682843729291722,0.5696309419946098,0.4789421494233088,0.41953744846845853,1.1002028985507244,-0.7664057971014496,0.1681159420289855,3.5652173913043477,3.0956521739130434,345,35.642950902051446,672.6012776779036
test_0.6_0.35,SC2,18.983301205720334,0.62247565924127,0.578207719478025,0.5550677885881504,1.002948717948718,-0.8729230769230768,0.16666666666666666,3.551282051282051,3.1025641025641026,390,35.18586098497695,677.0374754135129
test_0.6_0.35,SC4,19.44772096331258,0.7614602874484405,0.9062966699689187,0.36959816195756984,1.3595068493150684,-0.6567397260273974,0.14520547945205478,3.9068493150684933,3.3863013698630136,365,38.54544865453245,646.7654676252154
test_0.75_0.3,SC3,19.789170367235023,0.5333321768379422,0.39105529607459605,0.4109824686765105,0.9234020618556702,-0.7215721649484541,0.01804123711340206,5.355670103092783,4.618556701030927,388,30.005609528423534,577.2975822822439
test_0.8_0.3,SC3,19.789170367235023,0.5333321768379422,0.39105529607459605,0.40464226249094354,0.9234020618556702,-0.7152319587628873,0.007731958762886598,5.355670103092783,4.615979381443299,388,30.005609528423534,579.8723245502852
test_0.7_0.3,SC3,19.96099167307695,0.5402521751616367,0.4080784919508847,0.43415257176929417,0.955979381443299,-0.7447422680412379,0.028350515463917526,5.355670103092783,4.626288659793815,388,31.55682945969502,574.73668001085
test_0.75_0.3,SC2,20.11116199050084,0.749656700678464,0.5211903970335325,0.5840893868867557,1.2388717948717944,-1.1328974358974357,0.007692307692307693,5.482051282051282,4.6923076923076925,390,40.79193535146498,600.2464612861511
test_0.7_0.3,SC2,20.136803016141865,0.7503829462834722,0.5215280038711394,0.5973287031260719,1.2398717948717946,-1.1454358974358974,0.017948717948717947,5.482051282051282,4.697435897435898,390,40.80775586428549,597.6856699732276
test_0.8_0.3,SC2,20.136803016141865,0.7499145044688765,0.5211903970335325,0.5828244296217984,1.2388717948717944,-1.129205128205128,0.005128205128205128,5.482051282051282,4.68974358974359,390,40.74606355659318,600.2467399929515
test_0.7_0.3,SC4,20.257909865131005,0.6896268038955518,0.5564194715446036,0.5094635319195806,1.1973424657534248,-0.8204931506849317,0.021917808219178082,6.008219178082192,5.227397260273973,365,39.92982136924278,578.244026415186
test_0.75_0.3,SC4,20.257909865131005,0.6896268038955518,0.5564194715446036,0.5094635319195806,1.1973424657534248,-0.8204931506849317,0.0136986301369863,6.008219178082192,5.227397260273973,365,39.92982136924278,578.244026415186
