strategy,universe,hit_ratio,risk_reward,avg_gain,avg_loss,max_gain,max_loss,buys,sells,trades,N,expectancy,profit_factor
test_0.35_0.75,Micro1,16.809114462436856,0.6034629170626484,0.29326299054032456,0.20295721774939465,0.8088471849865958,-0.45989276139410196,4.597855227882038,0.021447721179624665,3.7828418230563003,373,25.276738655756912,659.8005909940393
test_0.35_0.8,Micro1,16.809114462436856,0.6034629170626484,0.29326299054032456,0.20295721774939465,0.8088471849865958,-0.45989276139410196,4.597855227882038,0.0160857908847185,3.7828418230563003,373,25.276738655756912,659.8005909940393
test_0.35_0.7,Micro1,17.06231672636298,0.6019883036895187,0.2939868511301369,0.2036328209665528,0.809571045576408,-0.46270777479892755,4.597855227882038,0.03753351206434316,3.7882037533512065,373,25.282966537794444,659.7984609969448
test_0.35_0.65,Micro1,17.745962838963518,0.5945810668025289,0.2975212568495292,0.2200328805435561,0.8131099195710461,-0.48495978552278834,4.597855227882038,0.1126005361930295,3.8203753351206435,373,25.977549073221486,649.0780401082783
test_0.35_0.75,Micro2,18.688331158738897,0.5565369012992485,0.22878500314800895,0.16444949228475714,0.62817880794702,-0.36662251655629136,4.933774834437086,0.009933774834437087,4.072847682119205,302,16.962550271724194,682.1386842351883
test_0.35_0.8,Micro2,18.688331158738897,0.5565369012992485,0.22878500314800895,0.16444949228475714,0.62817880794702,-0.36662251655629136,4.933774834437086,0.006622516556291391,4.072847682119205,302,16.962550271724194,682.1386842351883
test_0.35_0.7,Micro2,19.019456986553468,0.5565369012992485,0.22962937400893618,0.1652110816887306,0.6291390728476823,-0.36738410596026483,4.933774834437086,0.046357615894039736,4.082781456953643,302,16.962550271724194,678.8307372153207
test_0.35_0.6,Micro1,19.46971123831514,0.703393260288521,0.31080275819001174,0.23645245158913245,0.8324664879356571,-0.5128954423592493,4.597855227882038,0.27882037533512066,3.932975871313673,373,26.562446772930176,606.3231276976243
test_0.35_0.65,Micro2,19.634373790643895,0.5636189167812928,0.23734791705529384,0.17933083886312357,0.6368874172185431,-0.38192052980132446,4.933774834437086,0.09602649006622517,4.112582781456954,302,17.955456184436105,665.6044659712868
test_0.3_0.75,Micro1,21.643407209719204,0.7986355171145094,0.34828561768566185,0.2381973506796086,1.1399463806970511,-0.5404825737265418,6.7882037533512065,0.021447721179624665,5.680965147453083,373,27.377852554842907,571.4085784966725
test_0.3_0.8,Micro1,21.643407209719204,0.7986355171145094,0.34828561768566185,0.2381973506796086,1.1399463806970511,-0.5404825737265418,6.7882037533512065,0.0160857908847185,5.680965147453083,373,27.377852554842907,571.4085784966725
test_0.3_0.7,Micro1,21.90291088745344,0.7969620413527446,0.3490094782754742,0.25459671873782386,1.1406702412868635,-0.559276139410188,6.7882037533512065,0.03753351206434316,5.689008042895442,373,27.384641522131204,568.7287491778159
test_0.7_0.4,Micro2,22.251234523201646,0.6065144621464734,0.12217766592311294,0.10791436240360078,0.2788741721854304,-0.2170860927152318,0.029801324503311258,3.993377483443709,3.2086092715231787,302,9.833604165288818,626.1660381361587
test_0.75_0.4,Micro2,22.251234523201646,0.6065144621464734,0.12217766592311294,0.10791436240360078,0.2788741721854304,-0.2170860927152318,0.026490066225165563,3.993377483443709,3.2086092715231787,302,9.833604165288818,626.1660381361587
test_0.8_0.4,Micro2,22.251234523201646,0.6065144621464734,0.12217766592311294,0.10791436240360078,0.2788741721854304,-0.2170860927152318,0.023178807947019868,3.993377483443709,3.2086092715231787,302,9.833604165288818,626.1660381361587
test_0.3_0.75,Micro2,22.514624092341037,0.7253285374735939,0.2588702708814826,0.6366924687456195,0.7203311258278148,-1.0068211920529797,7.400662251655629,0.009933774834437087,6.145695364238411,302,21.243964180076027,583.098372164015
test_0.3_0.8,Micro2,22.514624092341037,0.7253285374735939,0.2588702708814826,0.6366924687456195,0.7203311258278148,-1.0068211920529797,7.400662251655629,0.006622516556291391,6.145695364238411,302,21.243964180076027,583.098372164015
test_0.65_0.4,Micro2,22.582360351016217,0.6065144621464734,0.1230496306030246,0.11834482597975975,0.2801655629139072,-0.22751655629139067,0.0695364238410596,3.993377483443709,3.225165562913907,302,9.833604165288818,619.5501440964237
test_0.3_0.7,Micro2,22.84574992015561,0.7253285374735939,0.25971464174240977,0.6375533958979374,0.7212913907284769,-1.0076821192052976,7.400662251655629,0.046357615894039736,6.158940397350993,302,21.243964180076027,576.48247812428
test_0.35_0.6,Micro2,23.00652040782363,0.6408493783787651,0.24537495899789866,0.19010456954745036,0.6512251655629141,-0.4116556291390726,4.933774834437086,0.3211920529801324,4.26158940397351,302,18.528299851806267,639.3265608047087
test_0.3_0.65,Micro1,23.246456301480023,0.7157146138149045,0.351295001063678,0.26280552467719265,1.1443163538873997,-0.5804557640750673,6.7882037533512065,0.1126005361930295,5.726541554959786,373,27.549344135628587,566.0708186469666
test_0.3_0.65,Micro2,23.48753969770697,0.7340033738100483,0.2674271141485907,0.651556864835181,0.729039735099338,-1.0219205298013239,7.400662251655629,0.09271523178807947,6.188741721854305,302,22.24014289098984,563.2595100043017
test_0.35_0.55,Micro1,23.566655971200582,0.7272148670463724,0.3225656417169704,0.26352394399306445,0.8580160857908855,-0.5783914209115283,4.597855227882038,0.6434316353887399,4.2171581769437,373,28.30612544670693,552.7722701070668
test_0.35_0.5,Micro1,24.5927255227393,0.7706567383909174,0.32497880823469444,0.271841191535513,0.8571045576407514,-0.5964611260053623,4.597855227882038,0.7962466487935657,4.351206434316354,373,28.923323550658385,526.0218099593804
test_0.6_0.4,Micro2,24.60130810671894,0.6137740001433414,0.14106066813061838,0.14846623878329168,0.29937086092715226,-0.2749668874172186,0.17218543046357615,3.993377483443709,3.2781456953642385,302,11.178637277871598,609.6402655930891
test_0.3_0.6,Micro1,24.75267572995145,0.8257138190617144,0.3612545312564524,0.2778751021060194,1.1571313672922254,-0.6087131367292227,6.7882037533512065,0.27882037533512066,5.841823056300268,373,28.2504073641784,526.004711637672
test_0.25_0.75,Micro1,24.969643453699998,0.7630867231387963,0.33929722411615737,0.27783747683233884,1.2167560321715813,-0.6769436997319035,9.876675603217159,0.01876675603217158,8.458445040214476,373,27.715205816081095,493.56505909798767
test_0.25_0.8,Micro1,24.969643453699998,0.7630867231387963,0.33929722411615737,0.2774889513631699,1.2167560321715813,-0.6765951742627346,9.876675603217159,0.013404825737265416,8.455764075067025,373,27.715205816081095,496.2433432802933
test_0.25_0.7,Micro1,25.230080068024012,0.7614346372454968,0.34002108470596965,0.28278758109209456,1.2174798927613937,-0.6915013404825737,9.876675603217159,0.03485254691689008,8.466487935656836,373,27.72396267807522,493.5635139614366
test_0.3_0.6,Micro2,26.227259506963208,0.8358154742264177,0.2710170699984804,0.6713004525572457,0.7399337748344373,-1.0628476821192046,7.400662251655629,0.31788079470198677,6.3509933774834435,302,22.844260861135954,533.7070281595234
test_0.4_0.45,Micro1,26.261863279729052,0.6364588649295017,0.40773380022473027,0.3088407681910927,0.9254691689008044,-0.5873458445040213,2.517426273458445,1.8123324396782843,3.359249329758713,373,30.194796775984887,563.3030515114127
test_0.35_0.55,Micro2,26.312745008318306,0.6664690859420629,0.25227396920402806,0.2154540578075346,0.671721854304636,-0.4751655629139075,4.933774834437086,0.7748344370860927,4.599337748344371,302,19.68079607312022,589.7131661836972
test_0.25_0.65,Micro1,26.492417350168086,0.7131099611606881,0.3423720358102719,0.292249060975897,1.2213941018766752,-0.7173190348525468,9.876675603217159,0.10991957104557641,8.509383378016086,373,27.94243226318094,490.88985232956446
test_0.5_0.4,Micro1,26.502704468832068,0.6518499548014575,0.5125292051364733,0.21838278224605298,0.7620643431635388,-0.3569168900804291,0.5603217158176944,3.479892761394102,3.0804289544235925,373,29.454013578666306,593.1005226176873
test_0.25_0.75,Micro2,26.527110338137373,0.8056392724303432,0.4360596383434573,0.4281967170138514,1.0066887417218544,-0.9227152317880785,10.440397350993377,0.009933774834437087,8.834437086092715,302,32.98674086135128,497.0539499015988
test_0.25_0.8,Micro2,26.527110338137373,0.8056392724303432,0.4360596383434573,0.4281967170138514,1.0066887417218544,-0.9227152317880785,10.440397350993377,0.006622516556291391,8.834437086092715,302,32.98674086135128,497.0539499015988
test_0.25_0.7,Micro2,26.858236165951944,0.8056392724303432,0.43690400920438444,0.4310443991330568,1.0076490066225166,-0.9276490066225156,10.440397350993377,0.046357615894039736,8.850993377483444,302,32.98674086135128,493.7460028817313
test_0.8_0.35,Micro1,27.321989431999427,0.8772082394305449,0.25322752645593843,0.19652286192136492,0.43493297587131374,-0.34935656836461143,0.005361930294906166,6.396782841823057,5.091152815013404,373,15.478028596476197,515.8759757327564
test_0.55_0.4,Micro2,27.43089757538126,0.7670923756674554,0.2847012962662797,0.22401259639918586,0.46562913907284753,-0.3600993377483446,0.5198675496688742,3.993377483443709,3.566225165562914,302,15.678813514438566,540.3977184114929
test_0.35_0.5,Micro2,27.45422074632442,0.7493191690749642,0.2929042335313122,0.24085545589436316,0.7537417218543049,-0.5250000000000005,4.933774834437086,0.956953642384106,4.751655629139073,302,21.55152588242216,556.8928467963225
test_0.25_0.65,Micro2,27.502480166984018,0.8154835928030674,0.44462192153487956,0.45337147786742016,1.0153973509933771,-0.9503311258278136,10.440397350993377,0.09271523178807947,8.8841059602649,302,33.977490141045095,477.21583216614044
test_0.7_0.35,Micro1,27.590085946744736,0.8772082394305449,0.35228918865432984,0.19652286192136492,0.5339946380697049,-0.34935656836461143,0.01876675603217158,6.396782841823057,5.093833780160858,373,15.478028596476197,515.8759757327564
test_0.75_0.35,Micro1,27.590085946744736,0.8772082394305449,0.35228918865432984,0.19652286192136492,0.5339946380697049,-0.34935656836461143,0.010723860589812333,6.396782841823057,5.093833780160858,373,15.478028596476197,515.8759757327564
test_0.25_0.6,Micro1,27.804799682928493,0.8105314372469906,0.35220495423233233,0.3016277405328608,1.2342091152815007,-0.74313672922252,9.876675603217159,0.2761394101876676,8.624664879356569,373,28.829815193000677,458.8348482725024
test_0.5_0.4,Micro2,28.16143635227765,0.785631960436167,0.2516933191440642,0.26362076416960534,0.4870198675496688,-0.41331125827814585,0.6556291390728477,3.993377483443709,3.6821192052980134,302,18.841051342835332,513.9923670666185
test_0.65_0.35,Micro1,28.252609303638064,0.9163367152488252,0.3768276158214432,0.22276951071493067,0.678445040214477,-0.38793565683646103,0.064343163538874,6.396782841823057,5.1233243967828415,373,25.350313916160975,507.9523214288318
test_0.35_0.45,Micro1,28.37268347684298,0.7497478089796763,0.3525022260021591,0.3411143262054304,0.9287399463806976,-0.723538873994638,4.597855227882038,1.806970509383378,5.18230563002681,373,32.914813284546,464.55491913025224
test_0.3_0.55,Micro1,28.841826971917705,0.8197687683018803,0.3730097336054884,0.2948085567211092,1.182680965147454,-0.6469705093833781,6.7882037533512065,0.6434316353887399,6.126005361930295,373,29.694561369913508,477.7956410219437
test_0.3_0.5,Micro1,29.27184982190586,0.8593274304407649,0.36807923559590183,0.2944761170428251,1.1850402144772123,-0.6634048257372658,6.7882037533512065,0.7962466487935657,6.265415549597855,373,30.53367751025217,448.36541268865705
test_0.4_0.45,Micro2,29.303831375626093,0.9486621308702724,0.3300117147482084,0.33569720382634255,0.8144039735099335,-0.5761920529801328,2.8410596026490067,2.1556291390728477,4.009933774834437,302,24.369302683973544,484.4473666457631
test_0.3_0.55,Micro2,29.49538643380916,0.856624784119025,0.2808386805963619,0.6913978623218736,0.761423841059603,-1.141357615894039,7.400662251655629,0.7715231788079471,6.695364238410596,302,23.899184509761426,487.36618946965876
test_0.6_0.35,Micro1,29.52008921723058,0.8921870510345323,0.33278494379284634,0.2391001630831166,0.5968096514745306,-0.43697050938337784,0.1581769436997319,6.396782841823057,5.190348525469169,373,20.8553918313944,505.1905021994333
test_0.45_0.4,Micro1,29.645457654480705,0.7758835333970242,0.4546417843951649,0.30727089450614925,0.8639410187667562,-0.5034048257372652,1.351206434316354,3.4772117962466487,3.745308310991957,373,29.09759760230329,515.4322798320633
test_0.25_0.6,Micro2,29.740739948582345,0.9072510227378519,0.44821684427218644,0.46959194889749395,1.0254635761589403,-0.9916887417218536,10.440397350993377,0.31788079470198677,9.056291390728477,302,35.27394885271173,444.4003433556849
test_0.45_0.4,Micro2,29.855111631607393,0.8463898159687467,0.29822585112962663,0.27560485173399085,0.7327152317880795,-0.5350993377483444,1.4503311258278146,3.993377483443709,4.360927152317881,302,25.52491377878235,467.75213798841366
test_0.2_0.75,Micro1,30.16724957158136,0.785049719892973,0.3469414590923021,0.3012199848391217,1.3921447721179614,-0.7898391420911531,14.60857908847185,0.01876675603217158,12.646112600536194,373,29.484806351069544,386.4865387775847
test_0.2_0.8,Micro1,30.189590947810135,0.7849189411052924,0.3469414590923021,0.3012289213896132,1.3921447721179614,-0.7898391420911531,14.60857908847185,0.013404825737265416,12.64343163538874,373,29.494404206297425,386.48738883970464
test_0.2_0.7,Micro1,30.41985219683814,0.7821293244352658,0.35601652611643064,0.30326146436049395,1.4015013404825727,-0.8011796246648796,14.60857908847185,0.03485254691689008,12.656836461126005,373,29.546460425324156,386.48405976463664
